unnamed: 0,station,year,month,day,rainfall,sunshine,humidity,temperature,result,result_encoded
85057,Chittagong,1967,11,19,0.0,10.3,76.0,21.6,Normal Temperature,2
85058,Chittagong,1967,11,20,0.0,10.2,71.0,21.9,Normal Temperature,2
85059,Chittagong,1967,11,21,0.0,10.3,75.0,21.6,Normal Temperature,2
85060,Chittagong,1967,11,22,0.0,10.1,75.0,22.0,Normal Temperature,2
85061,Chittagong,1967,11,23,0.0,10.2,75.0,21.9,Normal Temperature,2
85062,Chittagong,1967,11,24,0.0,10.7,77.0,21.9,Normal Temperature,2
85063,Chittagong,1967,11,25,0.0,10.2,74.0,22.1,Normal Temperature,2
85064,Chittagong,1967,11,26,0.0,10.3,78.0,22.0,Normal Temperature,2
85065,Chittagong,1967,11,27,0.0,9.9,74.0,21.5,Normal Temperature,2
85066,Chittagong,1967,11,28,0.0,10.4,73.0,20.7,Normal Temperature,2
85067,Chittagong,1967,11,29,0.0,10.2,74.0,21.0,Normal Temperature,2
85068,Chittagong,1967,11,30,0.0,10.0,73.0,20.7,Normal Temperature,2
85069,Chittagong,1967,12,1,0.0,10.3,70.0,20.7,Normal Temperature,2
85070,Chittagong,1967,12,2,0.0,9.8,76.0,20.3,Normal Temperature,2
85071,Chittagong,1967,12,3,0.0,9.9,78.0,20.8,Normal Temperature,2
85072,Chittagong,1967,12,4,0.0,10.0,76.0,21.4,Normal Temperature,2
85073,Chittagong,1967,12,5,0.0,9.9,67.0,21.4,Normal Temperature,2
85074,Chittagong,1967,12,6,0.0,10.2,75.0,19.5,Normal Temperature,2
85075,Chittagong,1967,12,7,0.0,10.5,79.0,20.4,Normal Temperature,2
85076,Chittagong,1967,12,8,0.0,3.0,88.0,19.5,Normal Temperature,2
85077,Chittagong,1967,12,9,0.0,9.9,78.0,20.6,Normal Temperature,2
85078,Chittagong,1967,12,10,0.0,8.9,79.0,21.2,Normal Temperature,2
85079,Chittagong,1967,12,11,0.0,4.7,72.0,22.6,Normal Temperature,2
85080,Chittagong,1967,12,12,0.0,7.2,73.0,21.7,Normal Temperature,2
85081,Chittagong,1967,12,13,0.0,10.1,80.0,20.6,Normal Temperature,2
85082,Chittagong,1967,12,14,0.0,9.9,75.0,20.5,Normal Temperature,2
85083,Chittagong,1967,12,15,0.0,9.7,77.0,20.6,Normal Temperature,2
85084,Chittagong,1967,12,16,0.0,9.0,74.0,20.1,Normal Temperature,2
85085,Chittagong,1967,12,17,0.0,10.0,76.0,20.8,Normal Temperature,2
85086,Chittagong,1967,12,18,0.0,9.3,75.0,20.6,Normal Temperature,2
85087,Chittagong,1967,12,19,0.0,9.8,75.0,20.2,Normal Temperature,2
85088,Chittagong,1967,12,20,0.0,10.0,66.0,19.7,Normal Temperature,2
85089,Chittagong,1967,12,21,0.0,10.1,73.0,18.6,Normal Temperature,2
85090,Chittagong,1967,12,22,0.0,9.8,72.0,18.8,Normal Temperature,2
85091,Chittagong,1967,12,23,0.0,10.2,75.0,19.5,Normal Temperature,2
85092,Chittagong,1967,12,24,0.0,9.9,75.0,20.8,Normal Temperature,2
85093,Chittagong,1967,12,25,0.0,10.0,77.0,20.9,Normal Temperature,2
85094,Chittagong,1967,12,26,0.0,9.5,76.0,20.7,Normal Temperature,2
85095,Chittagong,1967,12,27,0.0,10.0,73.0,19.9,Normal Temperature,2
85096,Chittagong,1967,12,28,0.0,10.0,77.0,20.7,Normal Temperature,2
85097,Chittagong,1967,12,29,0.0,9.6,90.0,21.3,Normal Temperature,2
85098,Chittagong,1967,12,30,0.0,9.7,77.0,20.9,Normal Temperature,2
85099,Chittagong,1967,12,31,0.0,10.2,77.0,21.5,Normal Temperature,2
85100,Chittagong,1968,1,1,0.0,10.2,82.0,21.5,Normal Temperature,2
85101,Chittagong,1968,1,2,0.0,10.2,76.0,21.7,Normal Temperature,2
85102,Chittagong,1968,1,3,0.0,10.2,71.0,19.0,Normal Temperature,2
85103,Chittagong,1968,1,4,0.0,10.2,68.0,19.1,Normal Temperature,2
85104,Chittagong,1968,1,5,0.0,10.2,76.0,19.8,Normal Temperature,2
85105,Chittagong,1968,1,6,0.0,10.2,75.0,20.6,Normal Temperature,2
85106,Chittagong,1968,1,7,0.0,10.2,68.0,21.3,Normal Temperature,2
85107,Chittagong,1968,1,8,0.0,10.2,74.0,21.9,Normal Temperature,2
85108,Chittagong,1968,1,9,0.0,10.2,75.0,20.7,Normal Temperature,2
85109,Chittagong,1968,1,10,0.0,10.2,71.0,21.3,Normal Temperature,2
85110,Chittagong,1968,1,11,5.0,10.2,87.0,18.2,Normal Temperature,2
85111,Chittagong,1968,1,12,2.0,10.2,75.0,19.3,Normal Temperature,2
85112,Chittagong,1968,1,13,0.0,10.2,66.0,19.3,Normal Temperature,2
85113,Chittagong,1968,1,14,0.0,10.2,84.0,16.9,Cold,0
85114,Chittagong,1968,1,15,0.0,10.2,76.0,18.2,Normal Temperature,2
85115,Chittagong,1968,1,16,0.0,10.2,70.0,18.5,Normal Temperature,2
85116,Chittagong,1968,1,17,0.0,10.2,71.0,18.8,Normal Temperature,2
85117,Chittagong,1968,1,18,0.0,10.2,64.0,18.3,Normal Temperature,2
85118,Chittagong,1968,1,19,0.0,10.2,61.0,16.9,Cold,0
85119,Chittagong,1968,1,20,0.0,10.2,67.0,16.6,Cold,0
85120,Chittagong,1968,1,21,0.0,10.2,66.0,17.2,Cold,0
85121,Chittagong,1968,1,22,0.0,10.2,68.0,17.7,Cold,0
85122,Chittagong,1968,1,23,0.0,10.2,72.0,19.4,Normal Temperature,2
85123,Chittagong,1968,1,24,0.0,10.2,77.0,19.8,Normal Temperature,2
85124,Chittagong,1968,1,25,0.0,10.2,66.0,18.1,Normal Temperature,2
85125,Chittagong,1968,1,26,0.0,10.2,61.0,18.2,Normal Temperature,2
85126,Chittagong,1968,1,27,0.0,10.2,64.0,17.8,Cold,0
85127,Chittagong,1968,1,28,0.0,10.2,66.0,18.5,Normal Temperature,2
85128,Chittagong,1968,1,29,0.0,10.2,74.0,19.3,Normal Temperature,2
85129,Chittagong,1968,1,30,0.0,10.2,79.0,19.7,Normal Temperature,2
85130,Chittagong,1968,1,31,0.0,10.2,72.0,21.1,Normal Temperature,2
85131,Chittagong,1968,2,1,0.0,10.2,65.0,18.6,Normal Temperature,2
85132,Chittagong,1968,2,2,0.0,10.5,59.0,18.0,Normal Temperature,2
85133,Chittagong,1968,2,3,0.0,10.0,62.0,18.1,Normal Temperature,2
85134,Chittagong,1968,2,4,0.0,10.0,59.0,17.6,Cold,0
85135,Chittagong,1968,2,5,0.0,9.9,57.0,18.0,Normal Temperature,2
85136,Chittagong,1968,2,6,0.0,10.3,65.0,19.0,Normal Temperature,2
85137,Chittagong,1968,2,7,0.0,10.3,72.0,21.2,Normal Temperature,2
85138,Chittagong,1968,2,8,0.0,9.4,82.0,22.0,Normal Temperature,2
85139,Chittagong,1968,2,9,0.0,9.8,76.0,22.1,Normal Temperature,2
85140,Chittagong,1968,2,10,0.0,5.1,82.0,22.5,Normal Temperature,2
85141,Chittagong,1968,2,11,0.0,9.7,82.0,22.8,Normal Temperature,2
85142,Chittagong,1968,2,12,0.0,4.4,83.0,22.0,Normal Temperature,2
85143,Chittagong,1968,2,13,0.0,10.3,59.0,19.8,Normal Temperature,2
85144,Chittagong,1968,2,14,0.0,10.1,58.0,19.8,Normal Temperature,2
85145,Chittagong,1968,2,15,0.0,10.1,67.0,20.6,Normal Temperature,2
85146,Chittagong,1968,2,16,0.0,9.8,80.0,21.0,Normal Temperature,2
85147,Chittagong,1968,2,17,0.0,9.5,80.0,21.5,Normal Temperature,2
85148,Chittagong,1968,2,18,0.0,6.0,67.0,22.2,Normal Temperature,2
85149,Chittagong,1968,2,19,0.0,1.6,77.0,22.2,Normal Temperature,2
85150,Chittagong,1968,2,20,0.0,1.44,73.0,23.6,Normal Temperature,2
85151,Chittagong,1968,2,21,0.0,1.28,72.0,23.9,Normal Temperature,2
85152,Chittagong,1968,2,22,0.0,1.12,77.0,23.8,Normal Temperature,2
85153,Chittagong,1968,2,23,11.0,0.96,77.0,22.7,Normal Temperature,2
85154,Chittagong,1968,2,24,0.0,0.8,64.0,22.5,Normal Temperature,2
85155,Chittagong,1968,2,25,0.0,0.64,69.0,22.7,Normal Temperature,2
85156,Chittagong,1968,2,26,0.0,0.48,70.0,22.7,Normal Temperature,2
85157,Chittagong,1968,2,27,0.0,0.32,79.0,22.2,Normal Temperature,2
85158,Chittagong,1968,2,28,0.0,0.16,82.0,23.2,Normal Temperature,2
85159,Chittagong,1968,2,29,0.0,0.0,83.0,24.1,Normal Temperature,2
85160,Chittagong,1968,3,1,0.0,7.7,75.0,25.6,Normal Temperature,2
85161,Chittagong,1968,3,2,0.0,8.6,59.0,24.5,Normal Temperature,2
85162,Chittagong,1968,3,3,0.0,9.7,59.0,24.1,Normal Temperature,2
85163,Chittagong,1968,3,4,0.0,9.7,61.0,25.3,Normal Temperature,2
85164,Chittagong,1968,3,5,0.0,9.4,71.0,25.5,Normal Temperature,2
85165,Chittagong,1968,3,6,0.0,10.2,68.0,25.2,Normal Temperature,2
85166,Chittagong,1968,3,7,0.0,9.8,74.0,24.4,Normal Temperature,2
85167,Chittagong,1968,3,8,0.0,10.1,78.0,24.8,Normal Temperature,2
85168,Chittagong,1968,3,9,0.0,9.9,78.0,25.4,Normal Temperature,2
85169,Chittagong,1968,3,10,0.0,10.2,74.0,25.9,Normal Temperature,2
85170,Chittagong,1968,3,11,0.0,9.9,73.0,25.7,Normal Temperature,2
85171,Chittagong,1968,3,12,0.0,10.3,78.0,25.7,Normal Temperature,2
85172,Chittagong,1968,3,13,0.0,10.5,68.0,26.3,Normal Temperature,2
85173,Chittagong,1968,3,14,0.0,10.2,77.0,26.5,Normal Temperature,2
85174,Chittagong,1968,3,15,0.0,8.1,80.0,27.2,Normal Temperature,2
85175,Chittagong,1968,3,16,0.0,0.0,69.0,25.5,Normal Temperature,2
85176,Chittagong,1968,3,17,3.0,0.62,68.0,25.3,Normal Temperature,2
85177,Chittagong,1968,3,18,0.0,1.24,77.0,23.5,Normal Temperature,2
85178,Chittagong,1968,3,19,55.0,1.86,81.0,20.4,Normal Temperature,2
85179,Chittagong,1968,3,20,50.77,2.48,79.85,20.8,Normal Temperature,2
85180,Chittagong,1968,3,21,46.54,3.09,78.69,21.2,Normal Temperature,2
85181,Chittagong,1968,3,22,42.31,3.71,77.54,21.6,Normal Temperature,2
85182,Chittagong,1968,3,23,38.08,4.33,76.38,22.0,Normal Temperature,2
85183,Chittagong,1968,3,24,33.85,4.95,75.23,22.4,Normal Temperature,2
85184,Chittagong,1968,3,25,29.62,5.57,74.08,22.8,Normal Temperature,2
85185,Chittagong,1968,3,26,25.38,6.19,72.92,23.2,Normal Temperature,2
85186,Chittagong,1968,3,27,21.15,6.81,71.77,23.6,Normal Temperature,2
85187,Chittagong,1968,3,28,16.92,7.43,70.62,24.0,Normal Temperature,2
85188,Chittagong,1968,3,29,12.69,8.04,69.46,24.4,Normal Temperature,2
85189,Chittagong,1968,3,30,8.46,8.66,68.31,24.8,Normal Temperature,2
85190,Chittagong,1968,3,31,4.23,9.28,67.15,25.2,Normal Temperature,2
85191,Chittagong,1968,4,1,0.0,9.9,66.0,25.6,Normal Temperature,2
85192,Chittagong,1968,4,2,0.0,9.6,77.0,25.6,Normal Temperature,2
85193,Chittagong,1968,4,3,0.0,9.9,83.0,25.2,Normal Temperature,2
85194,Chittagong,1968,4,4,0.0,7.1,82.0,23.1,Normal Temperature,2
85195,Chittagong,1968,4,5,5.0,9.7,76.0,24.2,Normal Temperature,2
85196,Chittagong,1968,4,6,0.0,9.1,79.0,26.4,Normal Temperature,2
85197,Chittagong,1968,4,7,0.0,10.6,78.0,26.9,Normal Temperature,2
85198,Chittagong,1968,4,8,0.0,9.8,81.0,26.7,Normal Temperature,2
85199,Chittagong,1968,4,9,0.0,8.6,78.0,27.2,Normal Temperature,2
85200,Chittagong,1968,4,10,0.0,8.3,81.0,27.5,Normal Temperature,2
85201,Chittagong,1968,4,11,0.0,8.5,83.0,28.0,Normal Temperature,2
85202,Chittagong,1968,4,12,0.0,8.9,77.0,28.7,Normal Temperature,2
85203,Chittagong,1968,4,13,0.0,8.9,80.0,26.2,Normal Temperature,2
85204,Chittagong,1968,4,14,4.0,9.9,79.0,26.9,Normal Temperature,2
85205,Chittagong,1968,4,15,0.0,10.1,81.0,27.8,Normal Temperature,2
85206,Chittagong,1968,4,16,1.0,0.0,80.0,27.7,Normal Temperature,2
85207,Chittagong,1968,4,17,0.0,9.6,80.0,28.7,Normal Temperature,2
85208,Chittagong,1968,4,18,0.0,8.5,85.0,28.0,Normal Temperature,2
85209,Chittagong,1968,4,19,0.0,4.2,82.0,29.0,Normal Temperature,2
85210,Chittagong,1968,4,20,0.0,10.8,66.0,29.5,Normal Temperature,2
85211,Chittagong,1968,4,21,0.0,11.0,62.0,30.4,Hot Temperature,1
85212,Chittagong,1968,4,22,0.0,11.3,73.0,29.4,Normal Temperature,2
85213,Chittagong,1968,4,23,0.0,11.3,78.0,29.0,Normal Temperature,2
85214,Chittagong,1968,4,24,0.0,11.5,79.0,29.5,Normal Temperature,2
85215,Chittagong,1968,4,25,0.0,11.3,76.0,27.7,Normal Temperature,2
85216,Chittagong,1968,4,26,0.0,6.9,75.0,28.5,Normal Temperature,2
85217,Chittagong,1968,4,27,0.0,10.9,76.0,29.2,Normal Temperature,2
85218,Chittagong,1968,4,28,0.0,7.1,75.0,29.4,Normal Temperature,2
85219,Chittagong,1968,4,29,0.0,11.7,70.0,29.4,Normal Temperature,2
85220,Chittagong,1968,4,30,0.0,11.5,70.0,30.0,Normal Temperature,2
85221,Chittagong,1968,5,1,0.0,11.2,71.0,30.2,Hot Temperature,1
85222,Chittagong,1968,5,2,0.0,11.3,68.0,30.9,Hot Temperature,1
85223,Chittagong,1968,5,3,0.0,10.6,73.0,29.7,Normal Temperature,2
85224,Chittagong,1968,5,4,2.0,10.9,72.0,30.1,Hot Temperature,1
85225,Chittagong,1968,5,5,0.0,10.6,73.0,30.7,Hot Temperature,1
85226,Chittagong,1968,5,6,0.0,11.1,77.0,29.8,Normal Temperature,2
85227,Chittagong,1968,5,7,0.0,10.7,74.0,30.7,Hot Temperature,1
85228,Chittagong,1968,5,8,0.0,4.5,76.0,29.5,Normal Temperature,2
85229,Chittagong,1968,5,9,0.0,0.0,82.0,27.8,Normal Temperature,2
85230,Chittagong,1968,5,10,12.0,0.0,84.0,26.5,Normal Temperature,2
85231,Chittagong,1968,5,11,1.0,8.0,81.0,28.2,Normal Temperature,2
85232,Chittagong,1968,5,12,0.0,11.3,77.0,28.3,Normal Temperature,2
85233,Chittagong,1968,5,13,33.0,10.5,79.0,25.6,Normal Temperature,2
85234,Chittagong,1968,5,14,28.0,9.0,80.0,25.3,Normal Temperature,2
85235,Chittagong,1968,5,15,36.0,9.2,74.0,26.1,Normal Temperature,2
85236,Chittagong,1968,5,16,19.0,7.7,74.0,28.0,Normal Temperature,2
85237,Chittagong,1968,5,17,0.0,8.3,78.0,28.6,Normal Temperature,2
85238,Chittagong,1968,5,18,0.0,5.3,89.0,24.0,Normal Temperature,2
85239,Chittagong,1968,5,19,34.0,0.0,90.0,22.4,Normal Temperature,2
85240,Chittagong,1968,5,20,52.0,6.1,84.0,25.3,Normal Temperature,2
85241,Chittagong,1968,5,21,35.0,5.7,85.0,25.5,Normal Temperature,2
85242,Chittagong,1968,5,22,17.0,10.0,82.0,28.5,Normal Temperature,2
85243,Chittagong,1968,5,23,0.0,7.1,83.0,28.7,Normal Temperature,2
85244,Chittagong,1968,5,24,0.0,9.8,85.0,28.8,Normal Temperature,2
85245,Chittagong,1968,5,25,0.0,9.7,79.0,29.5,Normal Temperature,2
85246,Chittagong,1968,5,26,0.0,10.9,79.0,29.4,Normal Temperature,2
85247,Chittagong,1968,5,27,0.0,10.0,79.0,28.9,Normal Temperature,2
85248,Chittagong,1968,5,28,0.0,10.6,72.0,29.1,Normal Temperature,2
85249,Chittagong,1968,5,29,0.0,8.5,78.0,28.9,Normal Temperature,2
85250,Chittagong,1968,5,30,45.0,1.6,85.0,25.0,Normal Temperature,2
85251,Chittagong,1968,5,31,49.0,5.3,76.0,27.8,Normal Temperature,2
85252,Chittagong,1968,6,1,12.0,1.1,82.0,26.2,Normal Temperature,2
85253,Chittagong,1968,6,2,1.0,8.0,79.0,28.1,Normal Temperature,2
85254,Chittagong,1968,6,3,42.0,0.6,89.0,25.6,Normal Temperature,2
85255,Chittagong,1968,6,4,13.0,10.5,80.0,28.4,Normal Temperature,2
85256,Chittagong,1968,6,5,0.0,11.9,78.0,28.6,Normal Temperature,2
85257,Chittagong,1968,6,6,1.0,8.8,79.0,27.9,Normal Temperature,2
85258,Chittagong,1968,6,7,0.0,6.2,82.0,27.9,Normal Temperature,2
85259,Chittagong,1968,6,8,0.0,4.7,88.0,26.8,Normal Temperature,2
85260,Chittagong,1968,6,9,15.0,0.0,88.0,25.7,Normal Temperature,2
85261,Chittagong,1968,6,10,8.0,0.0,88.0,26.1,Normal Temperature,2
85262,Chittagong,1968,6,11,4.0,1.1,85.0,25.7,Normal Temperature,2
85263,Chittagong,1968,6,12,14.0,0.0,87.0,25.7,Normal Temperature,2
85264,Chittagong,1968,6,13,23.0,0.0,95.0,24.7,Normal Temperature,2
85265,Chittagong,1968,6,14,150.0,0.0,93.0,24.4,Normal Temperature,2
85266,Chittagong,1968,6,15,60.0,0.0,93.0,24.9,Normal Temperature,2
85267,Chittagong,1968,6,16,62.0,0.0,92.0,25.7,Normal Temperature,2
85268,Chittagong,1968,6,17,49.0,3.5,92.0,27.5,Normal Temperature,2
85269,Chittagong,1968,6,18,11.0,0.4,94.0,26.6,Normal Temperature,2
85270,Chittagong,1968,6,19,65.0,0.0,91.0,27.5,Normal Temperature,2
85271,Chittagong,1968,6,20,2.0,1.6,83.0,27.1,Normal Temperature,2
85272,Chittagong,1968,6,21,1.0,5.5,82.0,28.1,Normal Temperature,2
85273,Chittagong,1968,6,22,19.0,1.6,88.0,26.7,Normal Temperature,2
85274,Chittagong,1968,6,23,0.0,6.7,80.0,28.2,Normal Temperature,2
85275,Chittagong,1968,6,24,0.0,8.6,80.0,28.5,Normal Temperature,2
85276,Chittagong,1968,6,25,2.0,5.9,80.0,28.1,Normal Temperature,2
85277,Chittagong,1968,6,26,2.0,4.8,84.0,27.6,Normal Temperature,2
85278,Chittagong,1968,6,27,6.0,0.6,89.0,27.3,Normal Temperature,2
85279,Chittagong,1968,6,28,23.0,6.6,83.0,28.5,Normal Temperature,2
85280,Chittagong,1968,6,29,0.0,10.2,82.0,28.7,Normal Temperature,2
85281,Chittagong,1968,6,30,0.0,8.0,79.0,29.1,Normal Temperature,2
85282,Chittagong,1968,7,1,0.0,10.1,81.0,28.7,Normal Temperature,2
85283,Chittagong,1968,7,2,0.0,8.4,80.0,28.4,Normal Temperature,2
85284,Chittagong,1968,7,3,0.0,7.4,79.0,28.8,Normal Temperature,2
85285,Chittagong,1968,7,4,0.0,8.9,82.0,28.2,Normal Temperature,2
85286,Chittagong,1968,7,5,2.0,6.2,83.0,27.9,Normal Temperature,2
85287,Chittagong,1968,7,6,97.0,0.0,96.0,25.3,Normal Temperature,2
85288,Chittagong,1968,7,7,151.0,0.0,94.0,26.9,Normal Temperature,2
85289,Chittagong,1968,7,8,61.0,0.0,97.0,25.9,Normal Temperature,2
85290,Chittagong,1968,7,9,68.0,0.0,97.0,25.3,Normal Temperature,2
85291,Chittagong,1968,7,10,336.0,0.0,96.0,26.0,Normal Temperature,2
85292,Chittagong,1968,7,11,298.0,0.0,97.0,25.3,Normal Temperature,2
85293,Chittagong,1968,7,12,20.0,5.5,89.0,27.7,Normal Temperature,2
85294,Chittagong,1968,7,13,7.0,4.7,87.0,28.0,Normal Temperature,2
85295,Chittagong,1968,7,14,6.0,5.2,87.0,27.4,Normal Temperature,2
85296,Chittagong,1968,7,15,5.0,5.8,82.0,28.2,Normal Temperature,2
85297,Chittagong,1968,7,16,1.0,4.0,80.0,28.1,Normal Temperature,2
85298,Chittagong,1968,7,17,4.0,8.3,80.0,28.1,Normal Temperature,2
85299,Chittagong,1968,7,18,0.0,8.7,83.0,28.0,Normal Temperature,2
85300,Chittagong,1968,7,19,0.0,9.2,81.0,28.2,Normal Temperature,2
85301,Chittagong,1968,7,20,0.0,8.8,82.0,28.4,Normal Temperature,2
85302,Chittagong,1968,7,21,4.0,4.9,88.0,27.1,Normal Temperature,2
85303,Chittagong,1968,7,22,0.0,7.2,83.0,28.1,Normal Temperature,2
85304,Chittagong,1968,7,23,0.0,9.5,81.0,28.6,Normal Temperature,2
85305,Chittagong,1968,7,24,0.0,8.9,78.0,29.2,Normal Temperature,2
85306,Chittagong,1968,7,25,0.0,7.3,83.0,29.1,Normal Temperature,2
85307,Chittagong,1968,7,26,6.0,9.0,82.0,28.9,Normal Temperature,2
85308,Chittagong,1968,7,27,0.0,10.9,75.0,29.1,Normal Temperature,2
85309,Chittagong,1968,7,28,0.0,11.8,75.0,29.3,Normal Temperature,2
85310,Chittagong,1968,7,29,4.0,6.7,78.0,29.1,Normal Temperature,2
85311,Chittagong,1968,7,30,0.0,7.8,79.0,28.7,Normal Temperature,2
85312,Chittagong,1968,7,31,25.0,0.0,89.0,27.3,Normal Temperature,2
85313,Chittagong,1968,8,1,33.0,0.8,91.0,26.3,Normal Temperature,2
85314,Chittagong,1968,8,2,28.0,0.5,95.0,25.6,Normal Temperature,2
85315,Chittagong,1968,8,3,23.0,4.9,85.0,27.3,Normal Temperature,2
85316,Chittagong,1968,8,4,0.0,4.9,89.0,26.5,Normal Temperature,2
85317,Chittagong,1968,8,5,2.0,4.3,88.0,26.9,Normal Temperature,2
85318,Chittagong,1968,8,6,1.0,7.2,85.0,28.0,Normal Temperature,2
85319,Chittagong,1968,8,7,3.0,9.3,82.0,28.4,Normal Temperature,2
85320,Chittagong,1968,8,8,1.0,1.9,88.0,27.2,Normal Temperature,2
85321,Chittagong,1968,8,9,8.0,7.2,86.0,27.7,Normal Temperature,2
85322,Chittagong,1968,8,10,0.0,9.3,83.0,27.9,Normal Temperature,2
85323,Chittagong,1968,8,11,1.0,1.9,90.0,26.9,Normal Temperature,2
85324,Chittagong,1968,8,12,32.0,7.2,92.0,26.2,Normal Temperature,2
85325,Chittagong,1968,8,13,25.0,6.4,91.0,26.4,Normal Temperature,2
85326,Chittagong,1968,8,14,11.0,5.9,87.0,27.4,Normal Temperature,2
85327,Chittagong,1968,8,15,1.0,1.8,85.0,27.7,Normal Temperature,2
85328,Chittagong,1968,8,16,9.0,0.1,90.0,26.2,Normal Temperature,2
85329,Chittagong,1968,8,17,12.0,4.0,88.0,26.8,Normal Temperature,2
85330,Chittagong,1968,8,18,5.0,8.3,83.0,28.2,Normal Temperature,2
85331,Chittagong,1968,8,19,0.0,9.6,82.0,28.4,Normal Temperature,2
85332,Chittagong,1968,8,20,3.0,10.0,82.0,28.7,Normal Temperature,2
85333,Chittagong,1968,8,21,0.0,9.2,81.0,29.3,Normal Temperature,2
85334,Chittagong,1968,8,22,1.0,9.5,78.0,29.2,Normal Temperature,2
85335,Chittagong,1968,8,23,1.0,2.5,88.0,27.5,Normal Temperature,2
85336,Chittagong,1968,8,24,11.0,1.9,90.0,27.7,Normal Temperature,2
85337,Chittagong,1968,8,25,18.0,1.7,89.0,27.4,Normal Temperature,2
85338,Chittagong,1968,8,26,63.0,0.0,94.0,25.0,Normal Temperature,2
85339,Chittagong,1968,8,27,50.0,0.0,90.0,25.6,Normal Temperature,2
85340,Chittagong,1968,8,28,1.0,6.6,86.0,26.7,Normal Temperature,2
85341,Chittagong,1968,8,29,1.0,9.3,83.0,28.3,Normal Temperature,2
85342,Chittagong,1968,8,30,16.0,6.3,79.0,27.2,Normal Temperature,2
85343,Chittagong,1968,8,31,3.0,4.5,83.0,28.6,Normal Temperature,2
85344,Chittagong,1968,9,1,1.0,1.6,87.0,27.8,Normal Temperature,2
85345,Chittagong,1968,9,2,1.0,6.3,84.0,28.0,Normal Temperature,2
85346,Chittagong,1968,9,3,0.0,7.0,82.0,28.7,Normal Temperature,2
85347,Chittagong,1968,9,4,0.0,4.4,84.0,28.2,Normal Temperature,2
85348,Chittagong,1968,9,5,14.0,1.2,88.0,27.6,Normal Temperature,2
85349,Chittagong,1968,9,6,16.0,4.4,87.0,27.7,Normal Temperature,2
85350,Chittagong,1968,9,7,13.0,0.1,89.0,27.0,Normal Temperature,2
85351,Chittagong,1968,9,8,1.0,4.3,88.0,27.1,Normal Temperature,2
85352,Chittagong,1968,9,9,8.0,10.7,85.0,27.7,Normal Temperature,2
85353,Chittagong,1968,9,10,4.0,9.8,82.0,28.7,Normal Temperature,2
85354,Chittagong,1968,9,11,5.0,10.2,81.0,28.9,Normal Temperature,2
85355,Chittagong,1968,9,12,4.0,4.3,80.0,28.6,Normal Temperature,2
85356,Chittagong,1968,9,13,16.0,0.2,84.0,27.7,Normal Temperature,2
85357,Chittagong,1968,9,14,2.0,4.7,83.0,27.6,Normal Temperature,2
85358,Chittagong,1968,9,15,0.0,4.9,83.0,27.9,Normal Temperature,2
85359,Chittagong,1968,9,16,0.0,6.9,81.0,27.1,Normal Temperature,2
85360,Chittagong,1968,9,17,0.0,8.9,83.0,28.1,Normal Temperature,2
85361,Chittagong,1968,9,18,0.0,8.9,80.0,28.7,Normal Temperature,2
85362,Chittagong,1968,9,19,0.0,9.0,77.0,29.0,Normal Temperature,2
85363,Chittagong,1968,9,20,0.0,6.8,80.0,28.3,Normal Temperature,2
85364,Chittagong,1968,9,21,0.0,6.7,80.0,28.3,Normal Temperature,2
85365,Chittagong,1968,9,22,0.0,6.3,81.0,28.3,Normal Temperature,2
85366,Chittagong,1968,9,23,0.0,3.7,84.0,27.4,Normal Temperature,2
85367,Chittagong,1968,9,24,2.0,9.1,80.0,28.3,Normal Temperature,2
85368,Chittagong,1968,9,25,6.0,7.2,82.0,28.1,Normal Temperature,2
85369,Chittagong,1968,9,26,4.0,3.1,86.0,26.8,Normal Temperature,2
85370,Chittagong,1968,9,27,1.0,9.4,78.0,28.9,Normal Temperature,2
85371,Chittagong,1968,9,28,0.0,7.0,81.0,28.4,Normal Temperature,2
85372,Chittagong,1968,9,29,0.0,10.2,80.0,29.2,Normal Temperature,2
85373,Chittagong,1968,9,30,3.0,8.4,79.0,29.1,Normal Temperature,2
85374,Chittagong,1968,10,1,0.0,9.9,77.0,29.0,Normal Temperature,2
85375,Chittagong,1968,10,2,0.0,7.7,77.0,28.1,Normal Temperature,2
85376,Chittagong,1968,10,3,1.0,0.2,85.0,25.7,Normal Temperature,2
85377,Chittagong,1968,10,4,0.0,10.0,81.0,28.4,Normal Temperature,2
85378,Chittagong,1968,10,5,0.0,7.5,83.0,28.1,Normal Temperature,2
85379,Chittagong,1968,10,6,20.0,2.0,86.0,27.6,Normal Temperature,2
85380,Chittagong,1968,10,7,5.0,3.5,87.0,27.0,Normal Temperature,2
85381,Chittagong,1968,10,8,0.0,3.4,89.0,26.2,Normal Temperature,2
85382,Chittagong,1968,10,9,39.0,5.4,82.0,26.5,Normal Temperature,2
85383,Chittagong,1968,10,10,1.0,7.3,82.0,27.3,Normal Temperature,2
85384,Chittagong,1968,10,11,0.0,5.1,82.0,27.8,Normal Temperature,2
85385,Chittagong,1968,10,12,0.0,9.4,79.0,28.1,Normal Temperature,2
85386,Chittagong,1968,10,13,0.0,2.0,77.0,27.7,Normal Temperature,2
